,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002066,BP,GO:0002066,columnar/cuboidal epithelial cell development,2/524,21/8687,0.36434605,0.724556838,0.615780813,Src/Fasn,2
GO:0002437,BP,GO:0002437,inflammatory response to antigenic stimulus,2/524,21/8687,0.36434605,0.724556838,0.615780813,Cd81/Adcyap1,2
GO:0006692,BP,GO:0006692,prostanoid metabolic process,2/524,21/8687,0.36434605,0.724556838,0.615780813,Pdpn/Tnfrsf1a,2
GO:0006693,BP,GO:0006693,prostaglandin metabolic process,2/524,21/8687,0.36434605,0.724556838,0.615780813,Pdpn/Tnfrsf1a,2
GO:0007431,BP,GO:0007431,salivary gland development,2/524,21/8687,0.36434605,0.724556838,0.615780813,Nfib/Met,2
GO:0007606,BP,GO:0007606,sensory perception of chemical stimulus,2/524,21/8687,0.36434605,0.724556838,0.615780813,Gnb1/Gnas,2
GO:0008235,MF,GO:0008235,metalloexopeptidase activity,2/524,21/8687,0.36434605,0.724556838,0.615780813,Agtpbp1/Vash1,2
GO:0014002,BP,GO:0014002,astrocyte development,2/524,21/8687,0.36434605,0.724556838,0.615780813,Mt3/Lamb2,2
GO:0017080,MF,GO:0017080,sodium channel regulator activity,2/524,21/8687,0.36434605,0.724556838,0.615780813,Nedd4l/Fgf12,2
GO:0021895,BP,GO:0021895,cerebral cortex neuron differentiation,2/524,21/8687,0.36434605,0.724556838,0.615780813,Dlx1/Gdpd5,2
GO:0021952,BP,GO:0021952,central nervous system projection neuron axonogenesis,2/524,21/8687,0.36434605,0.724556838,0.615780813,Adarb1/Nfib,2
GO:0022010,BP,GO:0022010,central nervous system myelination,2/524,21/8687,0.36434605,0.724556838,0.615780813,Pten/Fgfr3,2
GO:0031941,CC,GO:0031941,filamentous actin,2/524,21/8687,0.36434605,0.724556838,0.615780813,Myo6/Jam3,2
GO:0032291,BP,GO:0032291,axon ensheathment in central nervous system,2/524,21/8687,0.36434605,0.724556838,0.615780813,Pten/Fgfr3,2
GO:0035188,BP,GO:0035188,hatching,2/524,21/8687,0.36434605,0.724556838,0.615780813,Stmn3/Fbll1,2
GO:0035925,MF,GO:0035925,mRNA 3'-UTR AU-rich region binding,2/524,21/8687,0.36434605,0.724556838,0.615780813,Hnrnpa0/Cpeb2,2
GO:0048009,BP,GO:0048009,insulin-like growth factor receptor signaling pathway,2/524,21/8687,0.36434605,0.724556838,0.615780813,Igfbp6/Ghr,2
GO:0048261,BP,GO:0048261,negative regulation of receptor-mediated endocytosis,2/524,21/8687,0.36434605,0.724556838,0.615780813,Sdcbp/Dlg4,2
GO:0048546,BP,GO:0048546,digestive tract morphogenesis,2/524,21/8687,0.36434605,0.724556838,0.615780813,Bcl2/Fgfr3,2
GO:0051930,BP,GO:0051930,regulation of sensory perception of pain,2/524,21/8687,0.36434605,0.724556838,0.615780813,Ednrb/Vip,2
GO:0060170,CC,GO:0060170,ciliary membrane,2/524,21/8687,0.36434605,0.724556838,0.615780813,Gnb1/Ehd1,2
GO:0060986,BP,GO:0060986,endocrine hormone secretion,2/524,21/8687,0.36434605,0.724556838,0.615780813,Gnas/Aqp1,2
GO:0071604,BP,GO:0071604,transforming growth factor beta production,2/524,21/8687,0.36434605,0.724556838,0.615780813,Fn1/Met,2
GO:0071684,BP,GO:0071684,organism emergence from protective structure,2/524,21/8687,0.36434605,0.724556838,0.615780813,Stmn3/Fbll1,2
GO:0080025,MF,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",2/524,21/8687,0.36434605,0.724556838,0.615780813,Sh3pxd2b/Tpcn1,2
GO:0090303,BP,GO:0090303,positive regulation of wound healing,2/524,21/8687,0.36434605,0.724556838,0.615780813,Itgb1/Vegfb,2
GO:0097038,CC,GO:0097038,perinuclear endoplasmic reticulum,2/524,21/8687,0.36434605,0.724556838,0.615780813,Gdpd5/Cyba,2
GO:0098563,CC,GO:0098563,intrinsic component of synaptic vesicle membrane,2/524,21/8687,0.36434605,0.724556838,0.615780813,Atp6v1g2/Rab3a,2
GO:1900273,BP,GO:1900273,positive regulation of long-term synaptic potentiation,2/524,21/8687,0.36434605,0.724556838,0.615780813,Hnrnpk/Crtc1,2
GO:1903859,BP,GO:1903859,regulation of dendrite extension,2/524,21/8687,0.36434605,0.724556838,0.615780813,Nedd4l/Hnrnpk,2
GO:0048609,BP,GO:0048609,multicellular organismal reproductive process,22/524,334/8687,0.364854382,0.725273744,0.616390092,Ubb/Itgb1/Ctsb/Gpx4/Celf3/Pten/Bsg/Ednrb/Sh3pxd2b/Src/Pebp1/Pafah1b2/Nr3c1/Rgs2/Cldn11/Sod1/Adcyap1r1/Lamp1/Bcl2/Vip/Jam2/Jam3,22
GO:0062197,BP,GO:0062197,cellular response to chemical stress,13/524,191/8687,0.366985554,0.728231928,0.618904171,Nfe2l1/Gpr37l1/Mt3/Src/Psap/Slc1a1/Sod1/Cpeb2/Bcl2/Cyp1b1/Trp53inp1/Aqp1/Met,13
GO:0002221,BP,GO:0002221,pattern recognition receptor signaling pathway,5/524,66/8687,0.367233141,0.728231928,0.618904171,Sec14l1/Dab2ip/Cyba/Lyn/Unc93b1,5
GO:0008135,MF,GO:0008135,"translation factor activity, RNA binding",5/524,66/8687,0.367233141,0.728231928,0.618904171,Eif4a1/Eef1a2/Eif1/Eef2k/Cpeb2,5
GO:0046165,BP,GO:0046165,alcohol biosynthetic process,5/524,66/8687,0.367233141,0.728231928,0.618904171,Cacna1h/Sod1/Adcyap1r1/Scp2/Fgf1,5
GO:0050777,BP,GO:0050777,negative regulation of immune response,5/524,66/8687,0.367233141,0.728231928,0.618904171,Abr/Sec14l1/Igf2/Htra1/Adcyap1,5
GO:0050851,BP,GO:0050851,antigen receptor-mediated signaling pathway,5/524,66/8687,0.367233141,0.728231928,0.618904171,Prkcb/Khdrbs1/Cd81/Bcl2/Lyn,5
GO:0001659,BP,GO:0001659,temperature homeostasis,7/524,97/8687,0.368782067,0.730545709,0.620870589,Gnas/Adipor1/Ednrb/Acadl/Lama4/Ucp2/Adcyap1,7
GO:0014032,BP,GO:0014032,neural crest cell development,4/524,51/8687,0.370341378,0.730545709,0.620870589,Ednrb/Sema7a/Sema3d/Fn1,4
GO:0021766,BP,GO:0021766,hippocampus development,4/524,51/8687,0.370341378,0.730545709,0.620870589,Cdk5r2/Dlx1/Pten/Lrp8,4
GO:0050771,BP,GO:0050771,negative regulation of axonogenesis,4/524,51/8687,0.370341378,0.730545709,0.620870589,Pten/Mt3/Sema7a/Sema3d,4
GO:0004857,MF,GO:0004857,enzyme inhibitor activity,3/524,36/8687,0.371080291,0.730545709,0.620870589,Tmbim6/Scg5/Crim1,3
GO:0006414,BP,GO:0006414,translational elongation,3/524,36/8687,0.371080291,0.730545709,0.620870589,Eef1a2/Eef2k/Cpeb2,3
GO:0007492,BP,GO:0007492,endoderm development,3/524,36/8687,0.371080291,0.730545709,0.620870589,Hsbp1/Col12a1/Fn1,3
GO:0008287,CC,GO:0008287,protein serine/threonine phosphatase complex,3/524,36/8687,0.371080291,0.730545709,0.620870589,Ppp1cb/Ppp1cc/Ppp3cc,3
GO:0016651,MF,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",3/524,36/8687,0.371080291,0.730545709,0.620870589,Ndufb8/Aifm3/Cyba,3
GO:0030594,MF,GO:0030594,neurotransmitter receptor activity,3/524,36/8687,0.371080291,0.730545709,0.620870589,Gabrg2/Gabra3/Htr7,3
GO:0031648,BP,GO:0031648,protein destabilization,3/524,36/8687,0.371080291,0.730545709,0.620870589,Npm1/Src/Ctsh,3
GO:0035306,BP,GO:0035306,positive regulation of dephosphorylation,3/524,36/8687,0.371080291,0.730545709,0.620870589,Smpd1/Src/Dusp26,3
GO:0046425,BP,GO:0046425,regulation of receptor signaling pathway via JAK-STAT,3/524,36/8687,0.371080291,0.730545709,0.620870589,Adipor1/Cyp1b1/Ghr,3
GO:0060324,BP,GO:0060324,face development,3/524,36/8687,0.371080291,0.730545709,0.620870589,Ski/Chd7/Col1a1,3
GO:0061383,BP,GO:0061383,trabecula morphogenesis,3/524,36/8687,0.371080291,0.730545709,0.620870589,Chd7/Fgfr3/Col1a1,3
GO:0098815,BP,GO:0098815,modulation of excitatory postsynaptic potential,3/524,36/8687,0.371080291,0.730545709,0.620870589,Pten/Pclo/Dlg4,3
GO:1903293,CC,GO:1903293,phosphatase complex,3/524,36/8687,0.371080291,0.730545709,0.620870589,Ppp1cb/Ppp1cc/Ppp3cc,3
GO:2000106,BP,GO:2000106,regulation of leukocyte apoptotic process,3/524,36/8687,0.371080291,0.730545709,0.620870589,Pten/St6gal1/Lyn,3
GO:0009060,BP,GO:0009060,aerobic respiration,8/524,113/8687,0.372755802,0.733255801,0.623173821,Cox4i1/Ndufb8/Mdh2/Atp5d/Mdh1/Cox5a/Suclg2/Nupr1,8
GO:0032872,BP,GO:0032872,regulation of stress-activated MAPK cascade,8/524,113/8687,0.372755802,0.733255801,0.623173821,Dixdc1/Magi3/Ankrd6/Rassf2/Dab2ip/Igfbp6/Rell1/Met,8
GO:0031267,MF,GO:0031267,small GTPase binding,13/524,192/8687,0.374110941,0.735414341,0.625008305,Ipo13/Evi5/Nsf/Myo5a/Rhobtb3/Sod1/Adcyap1r1/Rap1a/Iqgap1/Arhgap44/Ehd1/Exph5/Chml,13
GO:0051592,BP,GO:0051592,response to calcium ion,6/524,82/8687,0.374152914,0.735414341,0.625008305,Smpd1/Ryr2/Homer1/Iqgap1/S100a16/Anxa7,6
GO:0005769,CC,GO:0005769,early endosome,14/524,208/8687,0.374931028,0.736353732,0.625806667,Ntrk2/Nsg1/Sh3gl2/Mlc1/Neurl1b/Myo5a/Stx7/Slc1a1/Rap1a/Rab31/Slc30a10/Tpcn1/Ehd1/H2-D1,14
GO:0042578,MF,GO:0042578,phosphoric ester hydrolase activity,14/524,208/8687,0.374931028,0.736353732,0.625806667,Inpp5j/Gnb1/Gnas/Smpd1/Ppp1cb/Pten/Ppp1cc/Plch2/Dnajc6/Ppp3cc/Ptpn14/Gdpd5/Pld2/Dusp26,14
GO:0008361,BP,GO:0008361,regulation of cell size,10/524,145/8687,0.377761901,0.741616602,0.630279434,Slc12a5/Pten/Mt3/Npm1/Slc12a2/Sema7a/Sema3d/Fn1/Anxa7/Aqp1,10
GO:0051896,BP,GO:0051896,regulation of protein kinase B signaling,7/524,98/8687,0.378819019,0.74282341,0.631305067,Itgb1/Ntrk2/Pten/Src/Igf2/Vegfb/Met,7
GO:0006650,BP,GO:0006650,glycerophospholipid metabolic process,11/524,161/8687,0.379318531,0.74282341,0.631305067,Inpp5j/Pitpnc1/Cds1/Pip5k1c/Pten/Etnk1/Plch2/Mboat7/Pla2g7/Abhd3/Pld2,11
GO:0005342,MF,GO:0005342,organic acid transmembrane transporter activity,5/524,67/8687,0.379436499,0.74282341,0.631305067,Slc1a1/Slc25a1/Slc6a9/Slc6a13/Slco1a4,5
GO:0030879,BP,GO:0030879,mammary gland development,5/524,67/8687,0.379436499,0.74282341,0.631305067,Nme1/Src/Nr3c1/Fasn/Slc12a2,5
GO:0046943,MF,GO:0046943,carboxylic acid transmembrane transporter activity,5/524,67/8687,0.379436499,0.74282341,0.631305067,Slc1a1/Slc25a1/Slc6a9/Slc6a13/Slco1a4,5
GO:0062013,BP,GO:0062013,positive regulation of small molecule metabolic process,5/524,67/8687,0.379436499,0.74282341,0.631305067,Src/Igf2/Adcyap1r1/Scp2/Fgf1,5
GO:0140029,BP,GO:0140029,exocytic process,5/524,67/8687,0.379436499,0.74282341,0.631305067,Cplx1/Cadps/Pclo/Rab3a/Lyn,5
GO:0043491,BP,GO:0043491,protein kinase B signaling,8/524,114/8687,0.382069662,0.745203767,0.633328067,Itgb1/Ntrk2/Pten/Mt3/Src/Igf2/Vegfb/Met,8
GO:0071396,BP,GO:0071396,cellular response to lipid,16/524,241/8687,0.382306152,0.745203767,0.633328067,Hnrnpk/Ddx5/Ntrk2/Npas4/Mlc1/Nfe2l1/Trib1/Src/Nr3c1/Wbp2/Dab2ip/Stat1/Aqp1/Lyn/Kank2/Spp1,16
GO:0009142,BP,GO:0009142,nucleoside triphosphate biosynthetic process,4/524,52/8687,0.384297962,0.745203767,0.633328067,Nme1/Aldoa/Atp5d/Entpd1,4
GO:0014074,BP,GO:0014074,response to purine-containing compound,4/524,52/8687,0.384297962,0.745203767,0.633328067,Ryr2/Rap1a/Ryr1/Aqp1,4
GO:0035194,BP,GO:0035194,post-transcriptional gene silencing by RNA,4/524,52/8687,0.384297962,0.745203767,0.633328067,Ddx5/Nr2f1/Limd1/Zmpste24,4
GO:0044070,BP,GO:0044070,regulation of anion transport,4/524,52/8687,0.384297962,0.745203767,0.633328067,Itgb1/Nr3c1/Rgs2/Slc12a2,4
GO:0051259,BP,GO:0051259,protein complex oligomerization,9/524,130/8687,0.384370518,0.745203767,0.633328067,Homer1/Crtc1/Kcna4/Kcnc1/Kcnb2/Ugdh/Ehd1/Col1a2/Kctd4,9
GO:0030509,BP,GO:0030509,BMP signaling pathway,6/524,83/8687,0.385122488,0.745203767,0.633328067,Ski/Ddx5/Dlx1/Htra1/Crim1/Nbl1,6
GO:0043401,BP,GO:0043401,steroid hormone mediated signaling pathway,6/524,83/8687,0.385122488,0.745203767,0.633328067,Ddx5/Ntrk2/Src/Nr3c1/Wbp2/Kank2,6
GO:0001504,BP,GO:0001504,neurotransmitter uptake,2/524,22/8687,0.386393258,0.745203767,0.633328067,Itgb1/Slc6a9,2
GO:0001658,BP,GO:0001658,branching involved in ureteric bud morphogenesis,2/524,22/8687,0.386393258,0.745203767,0.633328067,Fgf1/Bcl2,2
GO:0001671,MF,GO:0001671,ATPase activator activity,2/524,22/8687,0.386393258,0.745203767,0.633328067,Rab3a/Dnajc10,2
GO:0001964,BP,GO:0001964,startle response,2/524,22/8687,0.386393258,0.745203767,0.633328067,Pten/Pcdh15,2
GO:0002720,BP,GO:0002720,positive regulation of cytokine production involved in immune response,2/524,22/8687,0.386393258,0.745203767,0.633328067,Cd81/Sema7a,2
GO:0003016,BP,GO:0003016,respiratory system process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Rab3a/Kdm6a,2
GO:0003382,BP,GO:0003382,epithelial cell morphogenesis,2/524,22/8687,0.386393258,0.745203767,0.633328067,Col18a1/Met,2
GO:0004601,MF,GO:0004601,peroxidase activity,2/524,22/8687,0.386393258,0.745203767,0.633328067,Gpx4/Gstk1,2
GO:0009225,BP,GO:0009225,nucleotide-sugar metabolic process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Csgalnact1/Ugdh,2
GO:0010518,BP,GO:0010518,positive regulation of phospholipase activity,2/524,22/8687,0.386393258,0.745203767,0.633328067,Adcyap1r1/Fgfr3,2
GO:0010677,BP,GO:0010677,negative regulation of cellular carbohydrate metabolic process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Fam3c/Nupr1,2
GO:0010883,BP,GO:0010883,regulation of lipid storage,2/524,22/8687,0.386393258,0.745203767,0.633328067,Plin2/Ehd1,2
GO:0010907,BP,GO:0010907,positive regulation of glucose metabolic process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Src/Igf2,2
GO:0010923,BP,GO:0010923,negative regulation of phosphatase activity,2/524,22/8687,0.386393258,0.745203767,0.633328067,Ppp1r9b/Gnai2,2
GO:0031338,BP,GO:0031338,regulation of vesicle fusion,2/524,22/8687,0.386393258,0.745203767,0.633328067,Cplx1/Rab3a,2
GO:0043331,BP,GO:0043331,response to dsRNA,2/524,22/8687,0.386393258,0.745203767,0.633328067,Npm1/Stat1,2
GO:0046856,BP,GO:0046856,phosphatidylinositol dephosphorylation,2/524,22/8687,0.386393258,0.745203767,0.633328067,Inpp5j/Pten,2
GO:0048873,BP,GO:0048873,homeostasis of number of cells within a tissue,2/524,22/8687,0.386393258,0.745203767,0.633328067,Ildr2/Bcl2,2
GO:0051931,BP,GO:0051931,regulation of sensory perception,2/524,22/8687,0.386393258,0.745203767,0.633328067,Ednrb/Vip,2
GO:0052372,BP,GO:0052372,modulation by symbiont of entry into host,2/524,22/8687,0.386393258,0.745203767,0.633328067,Bsg/Trim11,2
GO:0070228,BP,GO:0070228,regulation of lymphocyte apoptotic process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Pten/Lyn,2
GO:0071300,BP,GO:0071300,cellular response to retinoic acid,2/524,22/8687,0.386393258,0.745203767,0.633328067,Aqp1/Lyn,2
GO:0099024,BP,GO:0099024,plasma membrane invagination,2/524,22/8687,0.386393258,0.745203767,0.633328067,Arf1/Rab31,2
GO:1901889,BP,GO:1901889,negative regulation of cell junction assembly,2/524,22/8687,0.386393258,0.745203767,0.633328067,Pten/Src,2
GO:1902473,BP,GO:1902473,regulation of protein localization to synapse,2/524,22/8687,0.386393258,0.745203767,0.633328067,Rap1a/Arhgap44,2
GO:1903579,BP,GO:1903579,negative regulation of ATP metabolic process,2/524,22/8687,0.386393258,0.745203767,0.633328067,Nupr1/Entpd1,2
GO:1990748,BP,GO:1990748,cellular detoxification,2/524,22/8687,0.386393258,0.745203767,0.633328067,Mt3/Sod1,2
GO:0005876,CC,GO:0005876,spindle microtubule,3/524,37/8687,0.387791524,0.745203767,0.633328067,Cltc/Kifap3/Dynlt3,3
GO:0008631,BP,GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,3/524,37/8687,0.387791524,0.745203767,0.633328067,Sod1/Bcl2/Cyp1b1,3
GO:0009064,BP,GO:0009064,glutamine family amino acid metabolic process,3/524,37/8687,0.387791524,0.745203767,0.633328067,Atcay/Asrgl1/Ddah2,3
GO:0010171,BP,GO:0010171,body morphogenesis,3/524,37/8687,0.387791524,0.745203767,0.633328067,Ski/Gnas/Col1a1,3
GO:0010812,BP,GO:0010812,negative regulation of cell-substrate adhesion,3/524,37/8687,0.387791524,0.745203767,0.633328067,Pten/Src/Col1a1,3
GO:0016529,CC,GO:0016529,sarcoplasmic reticulum,3/524,37/8687,0.387791524,0.745203767,0.633328067,Ryr2/Ryr1/Syne2,3
GO:0031111,BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,3/524,37/8687,0.387791524,0.745203767,0.633328067,Inpp5j/Map1a/Dyrk1a,3
GO:0048260,BP,GO:0048260,positive regulation of receptor-mediated endocytosis,3/524,37/8687,0.387791524,0.745203767,0.633328067,Hnrnpk/Ap2m1/Pld2,3
GO:0060038,BP,GO:0060038,cardiac muscle cell proliferation,3/524,37/8687,0.387791524,0.745203767,0.633328067,Pten/Fgf1/Meis1,3
GO:0061512,BP,GO:0061512,protein localization to cilium,3/524,37/8687,0.387791524,0.745203767,0.633328067,Snx10/Atp6v1d/Ehd1,3
GO:2000059,BP,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,3/524,37/8687,0.387791524,0.745203767,0.633328067,Map1a/Sdcbp/Klhl40,3
GO:0048675,BP,GO:0048675,axon extension,7/524,99/8687,0.388866997,0.746977873,0.634835831,Itgb1/Mt3/Sema7a/Raph1/Sema3d/Lamb2/Fn1,7
GO:0006606,BP,GO:0006606,protein import into nucleus,8/524,115/8687,0.391395573,0.750528453,0.63785337,Pkig/Ddx5/Ipo13/Jup/Tnfrsf1a/Zic1/Bag3/Cabp1,8
GO:0070507,BP,GO:0070507,regulation of microtubule cytoskeleton organization,8/524,115/8687,0.391395573,0.750528453,0.63785337,Inpp5j/Map1a/Cltc/Dixdc1/Stmn3/Cdkn1b/Dyrk1a/Met,8
GO:0061024,BP,GO:0061024,membrane organization,29/524,452/8687,0.391449078,0.750528453,0.63785337,Itgb1/Mtfp1/Dnm1/Nrcam/Smpd1/Nrxn2/Ap2m1/Sh3gl2/Cplx1/Pten/Syngr1/Tram1/Sorbs2/Arf1/Mt3/Psap/Stx7/Sod1/Rab3a/Dlg4/Cd9/Bcl2/Rab31/Syne2/Pmp22/Tlcd1/Anxa7/Tram1l1/Zmpste24,29
GO:0043177,MF,GO:0043177,organic acid binding,5/524,68/8687,0.391633273,0.750528453,0.63785337,Ryr2/Slc1a1/Scp2/Ddah2/Plod1,5
GO:0046661,BP,GO:0046661,male sex differentiation,5/524,68/8687,0.391633273,0.750528453,0.63785337,Ubb/Rhobtb3/Bcl2/Nupr1/Lhfpl2,5
GO:0071674,BP,GO:0071674,mononuclear cell migration,5/524,68/8687,0.391633273,0.750528453,0.63785337,Pla2g7/Slc12a2/Jam2/Lyn/Nbl1,5
GO:0051258,BP,GO:0051258,protein polymerization,12/524,179/8687,0.395404054,0.757458917,0.64374338,Inpp5j/Gas7/Gpx4/Tpm1/Arf1/Ppp1r9a/Cdkn1b/Dyrk1a/Pfn2/Tmsb10/Kank3/Met,12
GO:0106106,BP,GO:0106106,cold-induced thermogenesis,6/524,84/8687,0.396092487,0.758185618,0.644360983,Gnas/Adipor1/Acadl/Lama4/Ucp2/Adcyap1,6
GO:0120161,BP,GO:0120161,regulation of cold-induced thermogenesis,6/524,84/8687,0.396092487,0.758185618,0.644360983,Gnas/Adipor1/Acadl/Lama4/Ucp2/Adcyap1,6
GO:0001570,BP,GO:0001570,vasculogenesis,4/524,53/8687,0.398217108,0.759880642,0.645801537,Ntrk2/Fgf1/Rap1a/Rin2,4
GO:0001942,BP,GO:0001942,hair follicle development,4/524,53/8687,0.398217108,0.759880642,0.645801537,Gnas/Myo5a/Bcl2/Zmpste24,4
GO:0002039,MF,GO:0002039,p53 binding,4/524,53/8687,0.398217108,0.759880642,0.645801537,Zfp385b/Npm1/Ppp1r13b/Dusp26,4
GO:0002687,BP,GO:0002687,positive regulation of leukocyte migration,4/524,53/8687,0.398217108,0.759880642,0.645801537,Pla2g7/Vegfb/Jam2/Jam3,4
GO:0003725,MF,GO:0003725,double-stranded RNA binding,4/524,53/8687,0.398217108,0.759880642,0.645801537,Eif4a1/Cltc/Adarb1/Mbnl1,4
GO:0009205,BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,4/524,53/8687,0.398217108,0.759880642,0.645801537,Nme1/Aldoa/Atp5d/Entpd1,4
GO:0099055,CC,GO:0099055,integral component of postsynaptic membrane,4/524,53/8687,0.398217108,0.759880642,0.645801537,Cspg5/Nrcam/Cacna1h/Gabra3,4
GO:1902882,BP,GO:1902882,regulation of response to oxidative stress,4/524,53/8687,0.398217108,0.759880642,0.645801537,Gpr37l1/Psap/Sod1/Met,4
GO:0032496,BP,GO:0032496,response to lipopolysaccharide,7/524,100/8687,0.398919316,0.760752167,0.646542222,Abr/Trib1/Ednrb/Hnrnpa0/Dab2ip/Stat1/Lyn,7
GO:0005743,CC,GO:0005743,mitochondrial inner membrane,20/524,308/8687,0.398983964,0.760752167,0.646542222,Vdac1/Cox4i1/Ndufb8/Mtfp1/Ldhb/Gpx4/Mdh2/Atp5d/Cox5a/Src/Gpd2/Ckmt1/Micu3/Bcl2/Dmd/Aifm3/Slc25a1/Gstk1/Ucp2/Lyn,20
GO:0033157,BP,GO:0033157,regulation of intracellular protein transport,10/524,148/8687,0.402518364,0.766894145,0.651762119,Pkig/Cd81/Slc1a1/Jup/Tnfrsf1a/Zic1/Arhgap44/Ptpn14/Bag3/Cabp1,10
GO:0051082,MF,GO:0051082,unfolded protein binding,5/524,69/8687,0.403812005,0.766894145,0.651762119,Cryab/Canx/Npm1/Serpinh1/Scg5,5
GO:0051117,MF,GO:0051117,ATPase binding,5/524,69/8687,0.403812005,0.766894145,0.651762119,Hnrnpk/Atox1/Snx10/Rab3a/Dnajc10,5
GO:0099699,CC,GO:0099699,integral component of synaptic membrane,5/524,69/8687,0.403812005,0.766894145,0.651762119,Itgb1/Cspg5/Nrcam/Cacna1h/Gabra3,5
GO:0003208,BP,GO:0003208,cardiac ventricle morphogenesis,3/524,38/8687,0.404393631,0.766894145,0.651762119,Ryr2/Tpm1/Chd7,3
GO:0007586,BP,GO:0007586,digestion,3/524,38/8687,0.404393631,0.766894145,0.651762119,Snx10/Aqp1/Wnk4,3
GO:0019646,BP,GO:0019646,aerobic electron transport chain,3/524,38/8687,0.404393631,0.766894145,0.651762119,Cox4i1/Ndufb8/Cox5a,3
GO:0032370,BP,GO:0032370,positive regulation of lipid transport,3/524,38/8687,0.404393631,0.766894145,0.651762119,Scp2/Abca5/Spp1,3
GO:0035924,BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus,3/524,38/8687,0.404393631,0.766894145,0.651762119,Dab2ip/Vegfb/Dcn,3
GO:0042058,BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,3/524,38/8687,0.404393631,0.766894145,0.651762119,Hap1/Dab2ip/Bcar3,3
GO:0048286,BP,GO:0048286,lung alveolus development,3/524,38/8687,0.404393631,0.766894145,0.651762119,Pdpn/Tns3/Fgfr3,3
GO:0050671,BP,GO:0050671,positive regulation of lymphocyte proliferation,3/524,38/8687,0.404393631,0.766894145,0.651762119,Cd81/Igf2/Bcl2,3
GO:0060425,BP,GO:0060425,lung morphogenesis,3/524,38/8687,0.404393631,0.766894145,0.651762119,Nfib/Ctsz/Ctsh,3
GO:0070265,BP,GO:0070265,necrotic cell death,3/524,38/8687,0.404393631,0.766894145,0.651762119,Mt3/Nupr1/Slc6a13,3
GO:0006914,BP,GO:0006914,autophagy,20/524,309/8687,0.404728796,0.766936838,0.651798403,Gabarapl1/Vdac1/Cltc/Ctsd/Hap1/Mt3/Myo5a/Pafah1b2/Tmbim6/Supt5/Bcl2/Dcn/Nampt/Nupr1/Pmp22/Tpcn1/Trp53inp1/Bag3/Anxa7/Zmpste24,20
GO:0061919,BP,GO:0061919,process utilizing autophagic mechanism,20/524,309/8687,0.404728796,0.766936838,0.651798403,Gabarapl1/Vdac1/Cltc/Ctsd/Hap1/Mt3/Myo5a/Pafah1b2/Tmbim6/Supt5/Bcl2/Dcn/Nampt/Nupr1/Pmp22/Tpcn1/Trp53inp1/Bag3/Anxa7/Zmpste24,20
GO:0099106,MF,GO:0099106,ion channel regulator activity,6/524,85/8687,0.407054463,0.767689132,0.652437756,Prkcb/Nedd4l/Nrxn2/Fgf12/Stx7/Wnk4,6
GO:0001782,BP,GO:0001782,B cell homeostasis,2/524,23/8687,0.408098911,0.767689132,0.652437756,Bcl2/Lyn,2
GO:0001953,BP,GO:0001953,negative regulation of cell-matrix adhesion,2/524,23/8687,0.408098911,0.767689132,0.652437756,Pten/Src,2
GO:0005272,MF,GO:0005272,sodium channel activity,2/524,23/8687,0.408098911,0.767689132,0.652437756,Cacna1h/Tpcn1,2
GO:0006779,BP,GO:0006779,porphyrin-containing compound biosynthetic process,2/524,23/8687,0.408098911,0.767689132,0.652437756,Pgrmc1/Slc6a9,2
GO:0010524,BP,GO:0010524,positive regulation of calcium ion transport into cytosol,2/524,23/8687,0.408098911,0.767689132,0.652437756,Hap1/Adcyap1r1,2
GO:0016082,BP,GO:0016082,synaptic vesicle priming,2/524,23/8687,0.408098911,0.767689132,0.652437756,Cadps/Rab3a,2
GO:0021591,BP,GO:0021591,ventricular system development,2/524,23/8687,0.408098911,0.767689132,0.652437756,Mboat7/Aqp1,2
GO:0030317,BP,GO:0030317,flagellated sperm motility,2/524,23/8687,0.408098911,0.767689132,0.652437756,Celf3/Met,2
GO:0032154,CC,GO:0032154,cleavage furrow,2/524,23/8687,0.408098911,0.767689132,0.652437756,Psd/Rhoc,2
GO:0033014,BP,GO:0033014,tetrapyrrole biosynthetic process,2/524,23/8687,0.408098911,0.767689132,0.652437756,Pgrmc1/Slc6a9,2
GO:0034331,BP,GO:0034331,cell junction maintenance,2/524,23/8687,0.408098911,0.767689132,0.652437756,Rab3a/Whrn,2
GO:0035329,BP,GO:0035329,hippo signaling,2/524,23/8687,0.408098911,0.767689132,0.652437756,Wwtr1/Limd1,2
