,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0044275,BP,GO:0044275,cellular carbohydrate catabolic process,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Ppp1cb,1
GO:0044319,BP,GO:0044319,wound healing, spreading of cells,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Pdpn,1
GO:0046635,BP,GO:0046635,positive regulation of alpha-beta T cell activation,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Cd81,1
GO:0046930,CC,GO:0046930,pore complex,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Vdac1,1
GO:0048247,BP,GO:0048247,lymphocyte chemotaxis,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Slc12a2,1
GO:0060351,BP,GO:0060351,cartilage development involved in endochondral bone morphogenesis,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Sik3,1
GO:0060716,BP,GO:0060716,labyrinthine layer blood vessel development,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Vash1,1
GO:0061082,BP,GO:0061082,myeloid leukocyte cytokine production,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Sema7a,1
GO:0070064,MF,GO:0070064,proline-rich region binding,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Tcerg1,1
GO:0071577,BP,GO:0071577,zinc ion transmembrane transport,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Slc39a11,1
GO:0090505,BP,GO:0090505,epiboly involved in wound healing,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Pdpn,1
GO:1900274,BP,GO:1900274,regulation of phospholipase C activity,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Adcyap1r1,1
GO:1902742,BP,GO:1902742,apoptotic process involved in development,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Tnfrsf1a,1
GO:1904376,BP,GO:1904376,negative regulation of protein localization to cell periphery,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,Cltc,1
GO:2000107,BP,GO:2000107,negative regulation of leukocyte apoptotic process,1/154,16/8687,0.249064935148403,0.544946587429964,0.499079644845345,St6gal1,1
GO:0016358,BP,GO:0016358,dendrite development,6/154,239/8687,0.249947673364844,0.546504441557968,0.500506377855256,Itgb1/Hecw1/Ppp1r9b/Ppp1r9a/Eef2k/Met,6
GO:0044703,BP,GO:0044703,multi-organism reproductive process,9/154,388/8687,0.250486764911362,0.547309306813153,0.501243499391516,Ubb/Itgb1/Ctsb/Gpx4/Src/Rgs2/Adcyap1r1/Vip/Jam3,9
GO:0051493,BP,GO:0051493,regulation of cytoskeleton organization,8/154,338/8687,0.250802808389711,0.547554223181356,0.501467801693575,Cltc/Ppp1r9a/Rhobtb3/Dyrk1a/Synpo/Tmsb10/Jam3/Met,8
GO:0007519,BP,GO:0007519,skeletal muscle tissue development,3/154,98/8687,0.251591468259036,0.547554223181356,0.501467801693575,Homer1/Klhl40/Met,3
GO:0030900,BP,GO:0030900,forebrain development,6/154,240/8687,0.252917679216022,0.547554223181356,0.501467801693575,Ubb/Cdk5r2/Slc4a10/Src/Sema7a/Fgfr3,6
GO:0002252,BP,GO:0002252,immune effector process,5/154,192/8687,0.254205995433736,0.547554223181356,0.501467801693575,Cd81/C4b/Sema7a/H2-D1/Ctsh,5
GO:0007178,BP,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,5/154,192/8687,0.254205995433736,0.547554223181356,0.501467801693575,Zic2/Src/Htra1/Crim1/Nbl1,5
GO:0031267,MF,GO:0031267,small GTPase binding,5/154,192/8687,0.254205995433736,0.547554223181356,0.501467801693575,Myo5a/Rhobtb3/Adcyap1r1/Ehd1/Exph5,5
GO:0050678,BP,GO:0050678,regulation of epithelial cell proliferation,5/154,192/8687,0.254205995433736,0.547554223181356,0.501467801693575,Vash1/Htra1/Vegfb/Vip/Fgfr3,5
GO:1901653,BP,GO:1901653,cellular response to peptide,5/154,192/8687,0.254205995433736,0.547554223181356,0.501467801693575,Myo5a/Src/Cpeb2/Gnai2/Ghr,5
GO:0002819,BP,GO:0002819,regulation of adaptive immune response,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Cd81/H2-D1,2
GO:0005811,CC,GO:0005811,lipid droplet,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Ehd1/Dhrs3,2
GO:0014743,BP,GO:0014743,regulation of muscle hypertrophy,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Rgs2/Tnfrsf1a,2
GO:0015276,MF,GO:0015276,ligand-gated ion channel activity,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Ryr2/Tpcn1,2
GO:0030864,CC,GO:0030864,cortical actin cytoskeleton,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Ppp1r9b/Ppp1r9a,2
GO:0048864,BP,GO:0048864,stem cell development,2/154,55/8687,0.254908295903817,0.547554223181356,0.501467801693575,Sema7a/Fn1,2
GO:0016567,BP,GO:0016567,protein ubiquitination,10/154,441/8687,0.255886969889546,0.547554223181356,0.501467801693575,Ubb/Rps27a/Hecw1/Ubc/Nfe2l1/Pcnp/Fgfr3/Klhl40/Wwp2/Trim11,10
GO:0008361,BP,GO:0008361,regulation of cell size,4/154,145/8687,0.255924669294474,0.547554223181356,0.501467801693575,Slc12a2/Sema7a/Fn1/Anxa7,4
GO:0043547,BP,GO:0043547,positive regulation of GTPase activity,4/154,145/8687,0.255924669294474,0.547554223181356,0.501467801693575,Itgb1/Tbc1d9b/Tbc1d1/Sipa1l2,4
GO:0045182,MF,GO:0045182,translation regulator activity,3/154,99/8687,0.256368562184404,0.547554223181356,0.501467801693575,Purb/Eef2k/Cpeb2,3
GO:0009100,BP,GO:0009100,glycoprotein metabolic process,5/154,193/8687,0.257560607355886,0.547554223181356,0.501467801693575,Slc4a10/Galnt16/Csgalnact1/Vegfb/St6gal1,5
GO:0051222,BP,GO:0051222,positive regulation of protein transport,5/154,193/8687,0.257560607355886,0.547554223181356,0.501467801693575,Cd81/Src/Vsnl1/Tnfrsf1a/Exph5,5
GO:0051402,BP,GO:0051402,neuron apoptotic process,5/154,193/8687,0.257560607355886,0.547554223181356,0.501467801693575,Mt1/Vegfb/Tnfrsf1a/Ctsz/Fgfr3,5
GO:0045861,BP,GO:0045861,negative regulation of proteolysis,4/154,146/8687,0.259825931535847,0.547554223181356,0.501467801693575,Cst3/Src/Ctsz/Klhl40,4
GO:0070482,BP,GO:0070482,response to oxygen levels,4/154,146/8687,0.259825931535847,0.547554223181356,0.501467801693575,Pdpn/Ryr2/Cpeb2/Vegfb,4
GO:0045216,BP,GO:0045216,cell-cell junction organization,3/154,100/8687,0.261158426972223,0.547554223181356,0.501467801693575,Itgb1/Jam3/Whrn,3
GO:0008584,BP,GO:0008584,male gonad development,2/154,56/8687,0.261508069808856,0.547554223181356,0.501467801693575,Ubb/Rhobtb3,2
GO:0014031,BP,GO:0014031,mesenchymal cell development,2/154,56/8687,0.261508069808856,0.547554223181356,0.501467801693575,Sema7a/Fn1,2
GO:0048708,BP,GO:0048708,astrocyte differentiation,2/154,56/8687,0.261508069808856,0.547554223181356,0.501467801693575,Fgfr3/Lamb2,2
GO:0000413,BP,GO:0000413,protein peptidyl-prolyl isomerization,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ppil4,1
GO:0001910,BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,H2-D1,1
GO:0002548,BP,GO:0002548,monocyte chemotaxis,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Nbl1,1
GO:0006636,BP,GO:0006636,unsaturated fatty acid biosynthetic process,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Fads1,1
GO:0008198,MF,GO:0008198,ferrous iron binding,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Plod1,1
GO:0010155,BP,GO:0010155,regulation of proton transport,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Myo5a,1
GO:0010640,BP,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Src,1
GO:0010803,BP,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Tnfrsf1a,1
GO:0015740,BP,GO:0015740,C4-dicarboxylate transport,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Slc12a2,1
GO:0019730,BP,GO:0019730,antimicrobial humoral response,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Vip,1
GO:0030150,BP,GO:0030150,protein import into mitochondrial matrix,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Dnlz,1
GO:0030286,CC,GO:0030286,dynein complex,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Dynlt3,1
GO:0030947,BP,GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Vegfb,1
GO:0032148,BP,GO:0032148,activation of protein kinase B activity,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Src,1
GO:0032252,BP,GO:0032252,secretory granule localization,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Myo5a,1
GO:0033028,BP,GO:0033028,myeloid cell apoptotic process,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,St6gal1,1
GO:0034110,BP,GO:0034110,regulation of homotypic cell-cell adhesion,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Pdpn,1
GO:0043028,MF,GO:0043028,cysteine-type endopeptidase regulator activity involved in apoptotic process,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ctsh,1
GO:0045214,BP,GO:0045214,sarcomere organization,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Itgb1,1
GO:0045334,CC,GO:0045334,clathrin-coated endocytic vesicle,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Cltc,1
GO:0045920,BP,GO:0045920,negative regulation of exocytosis,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Gnai2,1
GO:0046596,BP,GO:0046596,regulation of viral entry into host cell,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Trim11,1
GO:0048712,BP,GO:0048712,negative regulation of astrocyte differentiation,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Fgfr3,1
GO:0048820,BP,GO:0048820,hair follicle maturation,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Myo5a,1
GO:0050780,MF,GO:0050780,dopamine receptor binding,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ppp1r9b,1
GO:0050829,BP,GO:0050829,defense response to Gram-negative bacterium,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Vip,1
GO:0050853,BP,GO:0050853,B cell receptor signaling pathway,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Cd81,1
GO:0055075,BP,GO:0055075,potassium ion homeostasis,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Slc12a2,1
GO:0070296,BP,GO:0070296,sarcoplasmic reticulum calcium ion transport,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ryr2,1
GO:0070873,BP,GO:0070873,regulation of glycogen metabolic process,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ppp1cb,1
GO:0071353,BP,GO:0071353,cellular response to interleukin-4,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Fasn,1
GO:0071622,BP,GO:0071622,regulation of granulocyte chemotaxis,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Jam3,1
GO:0090504,BP,GO:0090504,epiboly,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Pdpn,1
GO:0099170,BP,GO:0099170,postsynaptic modulation of chemical synaptic transmission,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Synpo,1
GO:0099186,MF,GO:0099186,structural constituent of postsynapse,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Homer1,1
GO:1901798,BP,GO:1901798,positive regulation of signal transduction by p53 class mediator,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Ubb,1
GO:1903205,BP,GO:1903205,regulation of hydrogen peroxide-induced cell death,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Met,1
GO:1903792,BP,GO:1903792,negative regulation of anion transport,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Rgs2,1
GO:1904263,BP,GO:1904263,positive regulation of TORC1 signaling,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Sik3,1
GO:1905244,BP,GO:1905244,regulation of modification of synaptic structure,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Cttnbp2,1
GO:2000514,BP,GO:2000514,regulation of CD4-positive, alpha-beta T cell activation,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Cd81,1
GO:2000641,BP,GO:2000641,regulation of early endosome to late endosome transport,1/154,17/8687,0.262401805173446,0.547554223181356,0.501467801693575,Src,1
GO:0007163,BP,GO:0007163,establishment or maintenance of cell polarity,4/154,147/8687,0.263739085736716,0.549628133752101,0.503367155822885,Itgb1/Cyth3/Rhobtb3/Jam3,4
GO:0032868,BP,GO:0032868,response to insulin,4/154,147/8687,0.263739085736716,0.549628133752101,0.503367155822885,Myo5a/Src/Cpeb2/Gnai2,4
GO:0060322,BP,GO:0060322,head development,10/154,445/8687,0.264728988206467,0.550962624542751,0.504589325490903,Ubb/Itgb1/Cdk5r2/Slc4a10/Sez6l/Src/Sema7a/Fgfr3/Whrn/Met,10
GO:0001501,BP,GO:0001501,skeletal system development,6/154,244/8687,0.264895807301248,0.550962624542751,0.504589325490903,Sik3/Sox5/Src/Csgalnact1/Fgfr3/Dhrs3,6
GO:0098978,CC,GO:0098978,glutamatergic synapse,6/154,244/8687,0.264895807301248,0.550962624542751,0.504589325490903,Itgb1/Cttnbp2/Myo5a/Pclo/Homer1/Synpo,6
GO:0030010,BP,GO:0030010,establishment of cell polarity,3/154,101/8687,0.265960096718617,0.552100045133783,0.505631011919823,Itgb1/Cyth3/Jam3,3
GO:0030055,CC,GO:0030055,cell-substrate junction,3/154,101/8687,0.265960096718617,0.552100045133783,0.505631011919823,Itgb1/Src/Tln1,3
GO:1903322,BP,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,3/154,101/8687,0.265960096718617,0.552100045133783,0.505631011919823,Ubb/Fgfr3/Klhl40,3
GO:0001816,BP,GO:0001816,cytokine production,7/154,294/8687,0.266183714773643,0.552206138036573,0.505728175218881,Cd81/Src/Tnfrsf1a/Sema7a/Fn1/Unc93b1/Met,7
GO:0030072,BP,GO:0030072,peptide hormone secretion,4/154,148/8687,0.267663599845613,0.554404718091179,0.507741705678796,Cacna1c/Myo5a/Pclo/Vsnl1,4
GO:0014033,BP,GO:0014033,neural crest cell differentiation,2/154,57/8687,0.268109498158433,0.554404718091179,0.507741705678796,Sema7a/Fn1,2
GO:0015293,MF,GO:0015293,symporter activity,2/154,57/8687,0.268109498158433,0.554404718091179,0.507741705678796,Slc4a10/Slc12a2,2
GO:0022834,MF,GO:0022834,ligand-gated channel activity,2/154,57/8687,0.268109498158433,0.554404718091179,0.507741705678796,Ryr2/Tpcn1,2
GO:0046546,BP,GO:0046546,development of primary male sexual characteristics,2/154,57/8687,0.268109498158433,0.554404718091179,0.507741705678796,Ubb/Rhobtb3,2
GO:0050773,BP,GO:0050773,regulation of dendrite development,3/154,102/8687,0.270772618059906,0.555077561323433,0.508357917192246,Hecw1/Eef2k/Met,3
GO:2001257,BP,GO:2001257,regulation of cation channel activity,3/154,102/8687,0.270772618059906,0.555077561323433,0.508357917192246,Itgb1/Myo5a/Homer1,3
GO:0031345,BP,GO:0031345,negative regulation of cell projection organization,4/154,149/8687,0.271598944637833,0.555077561323433,0.508357917192246,Itgb1/Sema7a/Ctsz/H2-D1,4
GO:0002040,BP,GO:0002040,sprouting angiogenesis,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Itgb1/Vegfb,2
GO:0002700,BP,GO:0002700,regulation of production of molecular mediator of immune response,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Cd81/Sema7a,2
GO:0008645,BP,GO:0008645,hexose transmembrane transport,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Opn3/Met,2
GO:0051881,BP,GO:0051881,regulation of mitochondrial membrane potential,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Ubb/Src,2
GO:0055006,BP,GO:0055006,cardiac cell development,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Rgs2/Met,2
GO:0055123,BP,GO:0055123,digestive system development,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Src/Fgfr3,2
GO:1900182,BP,GO:1900182,positive regulation of protein localization to nucleus,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Src/Tnfrsf1a,2
GO:1904659,BP,GO:1904659,glucose transmembrane transport,2/154,58/8687,0.274710462080425,0.555077561323433,0.508357917192246,Opn3/Met,2
GO:0010043,BP,GO:0010043,response to zinc ion,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Mt1,1
GO:0017134,MF,GO:0017134,fibroblast growth factor binding,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Fgfr3,1
GO:0030851,BP,GO:0030851,granulocyte differentiation,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Fasn,1
GO:0031279,BP,GO:0031279,regulation of cyclase activity,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Cacna1c,1
GO:0034237,MF,GO:0034237,protein kinase A regulatory subunit binding,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Ryr2,1
GO:0045839,BP,GO:0045839,negative regulation of mitotic nuclear division,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Fgfr3,1
GO:0048268,BP,GO:0048268,clathrin coat assembly,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Cltc,1
GO:0048384,BP,GO:0048384,retinoic acid receptor signaling pathway,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Dhrs3,1
GO:0048843,BP,GO:0048843,negative regulation of axon extension involved in axon guidance,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Sema7a,1
GO:0050997,MF,GO:0050997,quaternary ammonium group binding,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Vdac1,1
GO:0051180,BP,GO:0051180,vitamin transport,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Tcn2,1
GO:0051220,BP,GO:0051220,cytoplasmic sequestering of protein,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Ywhab,1
GO:0051339,BP,GO:0051339,regulation of lyase activity,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Cacna1c,1
GO:0051861,MF,GO:0051861,glycolipid binding,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Lamc1,1
GO:0070670,BP,GO:0070670,response to interleukin-4,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Fasn,1
GO:0070741,BP,GO:0070741,response to interleukin-6,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Src,1
GO:0071276,BP,GO:0071276,cellular response to cadmium ion,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Mt1,1
GO:0071354,BP,GO:0071354,cellular response to interleukin-6,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Src,1
GO:0086091,BP,GO:0086091,regulation of heart rate by cardiac conduction,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Cacna1c,1
GO:0095500,BP,GO:0095500,acetylcholine receptor signaling pathway,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Gnai2,1
GO:0097091,BP,GO:0097091,synaptic vesicle clustering,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Pclo,1
GO:1901797,BP,GO:1901797,negative regulation of signal transduction by p53 class mediator,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Dyrk1a,1
GO:1902253,BP,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Ubb,1
GO:1902430,BP,GO:1902430,negative regulation of amyloid-beta formation,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Rtn1,1
GO:1902883,BP,GO:1902883,negative regulation of response to oxidative stress,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Met,1
GO:1904357,BP,GO:1904357,negative regulation of telomere maintenance via telomere lengthening,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Src,1
GO:1904752,BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Myo5a,1
GO:1990868,BP,GO:1990868,response to chemokine,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Slc12a2,1
GO:1990869,BP,GO:1990869,cellular response to chemokine,1/154,18/8687,0.275503318668635,0.555077561323433,0.508357917192246,Slc12a2,1
GO:0002790,BP,GO:0002790,peptide secretion,4/154,150/8687,0.275544593859086,0.555077561323433,0.508357917192246,Cacna1c/Myo5a/Pclo/Vsnl1,4
GO:0070201,BP,GO:0070201,regulation of establishment of protein localization,8/154,348/8687,0.276058406633923,0.555762867695087,0.508985542850365,Ctsd/Cd81/Src/Vsnl1/Slc12a2/Tnfrsf1a/Wwp2/Exph5,8
GO:0032271,BP,GO:0032271,regulation of protein polymerization,4/154,151/8687,0.279500024364311,0.559784051551459,0.512668272602579,Ppp1r9a/Dyrk1a/Tmsb10/Met,4
GO:0005975,BP,GO:0005975,carbohydrate metabolic process,7/154,299/8687,0.280006084800778,0.559784051551459,0.512668272602579,Cltc/Ppp1cb/Nfe2l1/Src/Csgalnact1/Adcyap1r1/Glo1,7
GO:0019887,MF,GO:0019887,protein kinase regulator activity,3/154,104/8687,0.280426465740424,0.559784051551459,0.512668272602579,Ccnl2/Cdk5r2/Ywhab,3
GO:0060538,BP,GO:0060538,skeletal muscle organ development,3/154,104/8687,0.280426465740424,0.559784051551459,0.512668272602579,Homer1/Klhl40/Met,3
GO:0007596,BP,GO:0007596,blood coagulation,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Pdpn/Fn1,2
GO:0008201,MF,GO:0008201,heparin binding,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Vegfb/Fn1,2
GO:0009799,BP,GO:0009799,specification of symmetry,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Zic2/Nbl1,2
GO:0009855,BP,GO:0009855,determination of bilateral symmetry,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Zic2/Nbl1,2
GO:0014909,BP,GO:0014909,smooth muscle cell migration,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Myo5a/Src,2
GO:0015749,BP,GO:0015749,monosaccharide transmembrane transport,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Opn3/Met,2
GO:0034219,BP,GO:0034219,carbohydrate transmembrane transport,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Opn3/Met,2
GO:0042641,CC,GO:0042641,actomyosin,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Myo5a/Synpo,2
GO:0044291,CC,GO:0044291,cell-cell contact zone,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Itgb1/Jam3,2
GO:0046660,BP,GO:0046660,female sex differentiation,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Ubb/Src,2
GO:0060997,BP,GO:0060997,dendritic spine morphogenesis,2/154,59/8687,0.281308916349627,0.559784051551459,0.512668272602579,Ppp1r9a/Eef2k,2
GO:0060485,BP,GO:0060485,mesenchyme development,4/154,152/8687,0.283464716251723,0.559784051551459,0.512668272602579,Pdpn/Zic2/Sema7a/Fn1,4
GO:0001818,BP,GO:0001818,negative regulation of cytokine production,3/154,105/8687,0.285265949452602,0.559784051551459,0.512668272602579,Tnfrsf1a/Fn1/Met,3
GO:0022412,BP,GO:0022412,cellular process involved in reproduction in multicellular organism,4/154,153/8687,0.287438152992143,0.559784051551459,0.512668272602579,Ubb/Itgb1/Src/Jam3,4
GO:0000422,BP,GO:0000422,autophagy of mitochondrion,2/154,60/8687,0.287902887471634,0.559784051551459,0.512668272602579,Gabarapl1/Vdac1,2
GO:0021954,BP,GO:0021954,central nervous system neuron development,2/154,60/8687,0.287902887471634,0.559784051551459,0.512668272602579,Ubb/Slc4a10,2
GO:0045666,BP,GO:0045666,positive regulation of neuron differentiation,2/154,60/8687,0.287902887471634,0.559784051551459,0.512668272602579,Itgb1/Nbl1,2
GO:0061726,BP,GO:0061726,mitochondrion disassembly,2/154,60/8687,0.287902887471634,0.559784051551459,0.512668272602579,Gabarapl1/Vdac1,2
GO:0098791,CC,GO:0098791,Golgi apparatus subcompartment,5/154,202/8687,0.288202186793531,0.559784051551459,0.512668272602579,Lrba/Pclo/Csgalnact1/St6gal1/H2-D1,5
GO:0001772,CC,GO:0001772,immunological synapse,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Cd81,1
GO:0002102,CC,GO:0002102,podosome,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Src,1
GO:0004683,MF,GO:0004683,calmodulin-dependent protein kinase activity,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Eef2k,1
GO:0004867,MF,GO:0004867,serine-type endopeptidase inhibitor activity,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Crim1,1
GO:0005179,MF,GO:0005179,hormone activity,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Vip,1
GO:0006721,BP,GO:0006721,terpenoid metabolic process,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Dhrs3,1
GO:0006730,BP,GO:0006730,one-carbon metabolic process,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Aldh1l1,1
GO:0007039,BP,GO:0007039,protein catabolic process in the vacuole,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Cd81,1
GO:0007435,BP,GO:0007435,salivary gland morphogenesis,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Met,1
GO:0008187,MF,GO:0008187,poly-pyrimidine tract binding,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Cpeb2,1
GO:0016577,BP,GO:0016577,histone demethylation,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Kdm6a,1
GO:0030140,CC,GO:0030140,trans-Golgi network transport vesicle,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Cltc,1
GO:0032330,BP,GO:0032330,regulation of chondrocyte differentiation,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Sox5,1
GO:0032452,MF,GO:0032452,histone demethylase activity,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Kdm6a,1
GO:0032924,BP,GO:0032924,activin receptor signaling pathway,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Zic2,1
GO:0033628,BP,GO:0033628,regulation of cell adhesion mediated by integrin,1/154,19/8687,0.288373602314388,0.559784051551459,0.512668272602579,Jam3,1
